description,price,website,search_term,scrape_timestamp,cantidad,unidad,price_numeric,WEB,brand,CLASIFICACION
Alimento para Perros Adultos Sabor Carne y Cereales 16 kg,S/ 84.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,16.0,kg,84.9,tottus,PRECIO UNO,ALIMENTOS EN CUBITOS
"Mimaskot Alimento Seco para Gatos Adultos Sabor Pollo, Carne y Salmón Bolsa 9 Kg",S/ 85.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,85.5,metro,,ALIMENTOS EN CUBITOS
"Mimaskot Alimento Seco para Gatitos Sabor Pollo, Carne y Leche Bolsa 9 Kg",S/ 88.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,88.5,metro,,ALIMENTOS EN CUBITOS
"Ricocat Alimento para Gatos Adultos Pollo, Sardina y Salmón 9kg",S/ 89.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,89.9,metro,,ALIMENTOS EN CUBITOS
"Ricocat Alimento para Gatos Adultos Carne, Salmón y Leche Bolsa 9 Kg",S/ 89.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,89.9,metro,,ALIMENTOS EN CUBITOS
Ricocat Alimento para Gatos Adultos Festival de Sabores Bolsa 9 Kg,S/ 89.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,89.9,metro,,ALIMENTOS EN CUBITOS
Ricocat Alimento para Gatos Adultos Esterilizados Bolsa 9 Kg,S/ 89.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,9.0,kg,89.9,metro,,ALIMENTOS EN CUBITOS
Comida para gatos esterilizados sabor pescado de 9 kg,S/ 94.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,9.0,kg,94.5,tottus,RICOCAT,ALIMENTOS EN CUBITOS
Comida para gatos adultos sabor carne salmón y leche de 9 kg,S/ 94.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,9.0,kg,94.5,tottus,RICOCAT,ALIMENTOS EN CUBITOS
Alimento Seco para Gatos Friskies Sensaciones Marinas 7.5kg,S/ 95.00,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,7.5,kg,95.0,metro,,ALIMENTOS EN CUBITOS
Alimento Nutricional SUSTAGEN Pro Sabor a Vainilla Lata 900g,S/ 96.30,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,900.0,g,96.3,vivanda,SUSTAGEN,ALIMENTOS EN CUBITOS
Comida para perros adultos sabor carne y cereales de 15 kg,S/ 96.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,96.9,tottus,TOTTUS,ALIMENTOS EN CUBITOS
Alimento para Perros Mimaskot Adultos Raza Pequeña 15kg,S/ 97.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,97.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Mimaskot Cordero Medianos y Grandes 15kg,S/ 97.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,97.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Mimaskot Carnes Medianos y Grandes 15kg,S/ 97.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,97.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Cachorros Mimaskot Carnes y Pollo Medianos y Grandes 15kg,S/ 97.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,97.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Cachorros Mimaskot Carnes y Pollo Pequeños 15kg,S/ 97.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,97.9,metro,,ALIMENTOS EN CUBITOS
Alimento Lacteo Pro Altura Peso Vainilla 900G,S/ 97.91,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,900.0,g,97.91,tottus,SUSTAGEN,ALIMENTOS EN CUBITOS
Alimento lácteo Premium Promental Preescolar Etapa 4 sabor vainilla 1.1 Kg,S/ 99,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.1,kg,99.0,tottus,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento Lácteo ENFAGROW Premium Promental Confort Lata 800g,S/ 99.00,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,800.0,g,99.0,vivanda,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento lácteo Premium Etapa 2 Promental Confort 800 g,S/ 99.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,800.0,g,99.9,tottus,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento para perro Triple Proteína Adultos todos los tamaños 8 kg,S/ 101.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,101.5,tottus,DOG CHOW,ALIMENTOS EN CUBITOS
Alimento para perro Adulto Minis y Pequeños 8 kg,S/ 101.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,101.9,tottus,DOG CHOW,ALIMENTOS EN CUBITOS
Alimento para Perros Dog Chow Longevidad 8kg,S/ 103.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,103.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Dog Chow Control de Peso 8kg,S/ 103.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,103.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Tamaño Pequeño / Mini Bolsa 8 Kg,S/ 103.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,103.9,metro,,ALIMENTOS EN CUBITOS
Alimento Seco Dog Chow Cachorro Medianos y Grandes 8Kg,S/ 103.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,103.9,metro,,ALIMENTOS EN CUBITOS
Alimento Seco Zeus adulto 25kg,S/ 107.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,25.0,kg,107.9,metro,,ALIMENTOS EN CUBITOS
Suplemento Nutricional Plus Triplesure Sabor Vainilla 900 g,S/ 107.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,900.0,g,107.9,tottus,PEDIASURE,ALIMENTOS EN CUBITOS
Advance 850 g,S/ 107.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,107.9,tottus,ENSURE,ALIMENTOS EN CUBITOS
Alimento en Polvo ENFAGROW Promental Preescolar Sabor a Vainilla Caja 1.1Kg,S/ 108.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,1.1,kg,108.5,vivanda,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento para Perros Adultos Ricocan Mediano Grande Cordero 15kg,S/ 109.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,109.9,metro,,ALIMENTOS EN CUBITOS
Comida para perros cachorros pequeñas sabor carne y leche de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,109.9,tottus,RICOCAN,ALIMENTOS EN CUBITOS
Comida para perros adultos pequeños sabor cordero y cereales de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,109.9,tottus,RICOCAN,ALIMENTOS EN CUBITOS
Comida para perros adultos medianos y grandes sabor cordero y cereales de 15 kg,S/ 109.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,109.9,tottus,RICOCAN,ALIMENTOS EN CUBITOS
Ricocan Alimento para Perros Cachorros Raza Mediana / Grande Carne y Leche Bolsa 15 Kg,S/ 109.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,109.9,metro,,ALIMENTOS EN CUBITOS
Ricocan Alimento para Perros Adultos Edad Avanzada Bolsa 15 Kg,S/ 109.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,109.9,metro,,ALIMENTOS EN CUBITOS
Ricocan Alimento para Perros Adultos Raza Pequeña Cordero y Cereales Bolsa 15 Kg,S/ 109.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,109.9,metro,,ALIMENTOS EN CUBITOS
Ricocan Alimento para Perros Adultos Original Bolsa 15 Kg,S/ 109.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,109.9,metro,,ALIMENTOS EN CUBITOS
Alimento para Gatos Adultos Selección Especial Bolsa 7.5 Kg,S/ 110.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,7.5,kg,110.9,metro,,ALIMENTOS EN CUBITOS
Alimento Nutricional PEDIASURE Vainilla clásica Lata 900g,S/ 114.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,900.0,g,114.5,vivanda,PEDIASURE,ALIMENTOS EN CUBITOS
Comida para perros cachorros sabor carne y leche de 15 kg,S/ 115.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,115.5,tottus,RICOCAN,ALIMENTOS EN CUBITOS
Comida para perros adultos todas las razas sabor carne de 15 kg,S/ 115.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,115.5,tottus,RICOCAN,ALIMENTOS EN CUBITOS
Alimento para Gatos Adultos Cat Chow Delimix 8kg,S/ 116.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,116.5,metro,,ALIMENTOS EN CUBITOS
Alimento para Gatos Adultos Pescado Bolsa 8 Kg,S/ 116.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,116.5,metro,,ALIMENTOS EN CUBITOS
Alimento para Gatitos Cat Chow Esterilizado 8 kg,S/ 116.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,8.0,kg,116.5,metro,,ALIMENTOS EN CUBITOS
Comida para Perros Adultos Sabor Carne y Vegetales 15 kg,S/ 117.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,117.5,tottus,MIMASKOT,ALIMENTOS EN CUBITOS
Comida para Perros Adultos Sabor Cordero 15 kg,S/ 117.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,15.0,kg,117.5,tottus,MIMASKOT,ALIMENTOS EN CUBITOS
Alimento para Gatos CAT CHOW Adulto Hogareños en Bolsa de 1kg,S/ 120.60,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,1.0,kg,120.6,vivanda,DOG CHOW,ALIMENTOS EN CUBITOS
Alimento seco para gatos ADULTOS Selección especial de 7.5 kg,S/ 123.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,7.5,kg,123.9,tottus,FRISKIES,ALIMENTOS EN CUBITOS
Alimento para Perros Medianos y Grandes Purina One Pollo y Cordero 6kg,S/ 131.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,6.0,kg,131.9,metro,,ALIMENTOS EN CUBITOS
Alimento para perro Adulto con carne hígado y cereales de 25 kg,S/ 132.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,25.0,kg,132.5,tottus,THOR,ALIMENTOS EN CUBITOS
"Thor Alimento para Perros Adultos Carne, Hígado y Cereales Bolsa 25 Kg",S/ 133.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,25.0,kg,133.5,metro,,ALIMENTOS EN CUBITOS
Thor Alimento para Perros Adultos Sabor Clásico Bolsa 25 Kg,S/ 133.50,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,25.0,kg,133.5,metro,,ALIMENTOS EN CUBITOS
Alimento para Gatos Gatitos en bolsa de 8 kg,S/ 135.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,135.5,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Vainilla 850 g,S/ 137.70,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,137.7,tottus,GLUCERNA,ALIMENTOS EN CUBITOS
Alimento para Gatos Adulto Esterilizados en bolsa de 8 kg,S/ 139.40,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,139.4,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento para Gatos ADULTOS Delimix bolsa 8 kg,S/ 139.40,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,8.0,kg,139.4,tottus,CAT CHOW,ALIMENTOS EN CUBITOS
Alimento Seco Mimaskot Adultos Sabor a Carnes 22 Kg,S/ 142.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,22.0,kg,142.9,metro,,ALIMENTOS EN CUBITOS
Two-pack of Advance 850g,S/ 145.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,145.9,tottus,ENSURE,ALIMENTOS EN CUBITOS
ADVANCE CHOCOLATE DUO PACK 850G+400G,S/ 145.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,850.0,g,145.9,tottus,ENSURE,ALIMENTOS EN CUBITOS
Alimento Dog Chow para Perros Adultos Tamaño Mediano 15kg,S/ 168.00,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,168.0,metro,,ALIMENTOS EN CUBITOS
TRIPLESURE CHOCOLATE X 1.6 KG,S/ 169.90,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.6,kg,169.9,tottus,PEDIASURE,ALIMENTOS EN CUBITOS
Alimento Seco Dog Chow Cachorro Medianos y Grandes 15Kg,S/ 170.00,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,15.0,kg,170.0,metro,,ALIMENTOS EN CUBITOS
Alimento Nutricional PEDIASURE Vainilla Lata 1.6Kg,S/ 171.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,1.6,kg,171.9,vivanda,PEDIASURE,ALIMENTOS EN CUBITOS
Alimento Nutricional PEDIASURE Chocolate Lata 1.6Kg,S/ 171.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,1.6,kg,171.9,vivanda,PEDIASURE,ALIMENTOS EN CUBITOS
Alimento Gato Esterilizado Pollo Salmón 6 Kg,S/ 187.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,6.0,kg,187.5,tottus,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento Gato Adulto Pollo Salmón 6 Kg,S/ 187.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,6.0,kg,187.5,tottus,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento Húmero para Gatos FANCY FEAST Casserole Sabor Atún y Salmón en Lata de 85gr,S/ 187.50,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,85.0,g,187.5,vivanda,ONE,ALIMENTOS EN CUBITOS
Alimento lácteo Premium Promental Etapa 3 Natural de 2.2 Kg,S/ 189,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.2,kg,189.0,tottus,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento lácteo Premium Promental etapa 3 sabor vainilla de 2.2 kg,S/ 189,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.2,kg,189.0,tottus,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento Purina One Esterilizados One Pollo Y Salmon 6kg,S/ 189.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,6.0,kg,189.9,metro,,ALIMENTOS EN CUBITOS
Alimento Purina One Pollo y Salmon 6kg,S/ 189.90,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,6.0,kg,189.9,metro,,ALIMENTOS EN CUBITOS
TOTAL COMFORT KID 2.1 KG,S/ 193.60,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2.1,kg,193.6,tottus,SIMILAC,ALIMENTOS EN CUBITOS
Fórmula Infantil 3 HMO Lata 2100 g,S/ 194.50,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,2100.0,g,194.5,tottus,SIMILAC,ALIMENTOS EN CUBITOS
FORMULA LCTA PVO CONFORT PREM CAJA X1.1KG,S/ 195,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,1.1,kg,195.0,tottus,ENFAMIL,ALIMENTOS EN CUBITOS
Alimento Lácteo Enfagrow Premium Promental Vainilla 2.2kg,S/ 201.40,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,2.2,kg,201.4,metro,,ALIMENTOS EN CUBITOS
Alimento Lácteo Enfagrow Premium Promental Natural 2.2kg,S/ 201.40,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,2.2,kg,201.4,metro,,ALIMENTOS EN CUBITOS
Alimento Lácteo ENFAGROW Premium Promental Sabor Natural Caja 2.2Kg,S/ 214.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,2.2,kg,214.9,vivanda,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento Lácteo ENFAGROW Premium Promental Sabor a Vainilla Caja 2.2Kg,S/ 214.90,vivanda,ALIMENTOS EN CUBITOS,2024-12-04 18:10:15.361329,2.2,kg,214.9,vivanda,ENFAGROW,ALIMENTOS EN CUBITOS
Alimento Perro Adulto Mediano Grande Carne 12 Kg,S/ 215,tottus,ALIMENTOS EN CUBITOS,2024-12-04 13:52:02.031614,12.0,kg,215.0,tottus,PURINA ONE,ALIMENTOS EN CUBITOS
Alimento Purina One Adulto Mediano Grande Pollo y Carne 12Kg,S/ 226.00,metro,ALIMENTOS EN CUBITOS,2024-12-04 22:08:32.953741,12.0,kg,226.0,metro,,ALIMENTOS EN CUBITOS
