description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Té Líquido LEAF TEA Sabor Limón Botella 400ml,S/ 1.70,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,400.0,ml,Té Líquido LEAF TEA Sabor Limón Botella,1.7,vivanda,LEAF TEA,TÉ NEGRO FILTRANTE
Té Verde Bebible HORNIMANS Frutos Rojos Botella 300ml,S/ 2.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,300.0,ml,Té Verde Bebible HORNIMANS Frutos Rojos Botella,2.5,vivanda,HORNIMANS,TÉ NEGRO FILTRANTE
Té Verde HORNIMANS Listo para Tomar Botella 300ml,S/ 2.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,300.0,ml,Té Verde HORNIMANS Listo para Tomar Botella,2.5,vivanda,HORNIMANS,TÉ NEGRO FILTRANTE
Té Verde FREE TEA Sabor Limón Botella 450ml,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,450.0,ml,Té Verde FREE TEA Sabor Limón Botella,2.6,vivanda,FREE,TÉ NEGRO FILTRANTE
Té Negro FREE TEA Frutos Rojos Botella 500ml,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,500.0,ml,Té Negro FREE TEA Frutos Rojos Botella,2.6,vivanda,FREE TEA,TÉ NEGRO FILTRANTE
Té Negro FREE TEA Durazno Botella 500ml,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,500.0,ml,Té Negro FREE TEA Durazno Botella,2.6,vivanda,FREE TEA,TÉ NEGRO FILTRANTE
Té Verde FREE TEA Limón Botella 500ml,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,500.0,ml,Té Verde FREE TEA Limón Botella,2.6,vivanda,FREE TEA,TÉ NEGRO FILTRANTE
Té Verde FREE TEA Light Sabor Limón Botella 450ml,S/ 2.60,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,450.0,ml,Té Verde FREE TEA Light Sabor Limón Botella,2.6,vivanda,FREE,TÉ NEGRO FILTRANTE
Refrigeradora BLACKLINE 518L No Frost SBS BI Negro,"S/ 3,199.00",vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,518.0,l,Refrigeradora BLACKLINE  No Frost SBS BI Negro,3.0,vivanda,BLACKLINE,TÉ NEGRO FILTRANTE
Té Puro BELL'S Caja 20un,S/ 3.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Puro BELL'S Caja,3.2,vivanda,BELL'S,TÉ NEGRO FILTRANTE
Té Canela y Clavo BELL'S Caja 20un,S/ 3.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Canela y Clavo BELL'S Caja,3.2,vivanda,BELL'S,TÉ NEGRO FILTRANTE
Té Negro Hornimans Caja 25 Unid,S/ 3.90,wong,TÉ NEGRO FILTRANTE,2024-12-04 20:47:05.374915,25.0,un,Té Negro Hornimans Caja,3.9,wong,,TÉ NEGRO FILTRANTE
Té Negro Hornimans Caja 25 Unid,S/ 3.90,metro,TÉ NEGRO FILTRANTE,2024-12-04 22:21:11.312138,25.0,un,Té Negro Hornimans Caja,3.9,metro,,TÉ NEGRO FILTRANTE
Infusión de té negro McColins naranja - 25 filtrantes,S/ 4.30,tottus,TÉ NEGRO FILTRANTE,2024-12-04 13:59:07.118004,25.0,filtrantes,Infusión de té negro McColins naranja -,4.3,tottus,MC COLINS,TÉ NEGRO FILTRANTE
Té MC COLIN'S Naranja Caja 25un,S/ 4.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,25.0,un,Té MC COLIN'S Naranja Caja,4.8,vivanda,MC COLIN S,TÉ NEGRO FILTRANTE
Té Negro Yellow Label 20 Filtrantes,S/ 6.50,tottus,TÉ NEGRO FILTRANTE,2024-12-04 13:59:07.118004,20.0,Filtrantes,Té Negro Yellow Label,6.5,tottus,LIPTON,TÉ NEGRO FILTRANTE
Betún Líquido Negro SANTIAGO Frasco 60ml,S/ 6.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,60.0,ml,Betún Líquido Negro SANTIAGO Frasco,6.8,vivanda,SANTIS,TÉ NEGRO FILTRANTE
Frijol Negro COSTEÑO Bolsa 500g,S/ 6.99,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,500.0,g,Frijol Negro COSTEÑO Bolsa,6.99,vivanda,COSTENO,TÉ NEGRO FILTRANTE
Té Negro Lipton Yellow Label 20un,S/ 7.40,metro,TÉ NEGRO FILTRANTE,2024-12-04 22:21:11.312138,20.0,un,Té Negro Lipton Yellow Label,7.4,metro,,TÉ NEGRO FILTRANTE
Té Negro Lipton Yellow Label 20un,S/ 7.50,wong,TÉ NEGRO FILTRANTE,2024-12-04 20:47:05.374915,20.0,un,Té Negro Lipton Yellow Label,7.5,wong,,TÉ NEGRO FILTRANTE
Té Verde BELL'S Caja 20un,S/ 7.69,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Verde BELL'S Caja,7.69,vivanda,BELL'S,TÉ NEGRO FILTRANTE
Frijoles Negros LORENZO Doypack 425g,S/ 8.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,425.0,g,Frijoles Negros LORENZO Doypack,8.2,vivanda,LORENZO,TÉ NEGRO FILTRANTE
Té Verde & Piña BELL'S Caja 20un,S/ 8.59,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Verde & Piña BELL'S Caja,8.59,vivanda,BELL'S,TÉ NEGRO FILTRANTE
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,S/ 8.99,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botella,8.99,vivanda,L ONDA,TÉ NEGRO FILTRANTE
Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja 20un,S/ 9.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja,9.8,vivanda,SAINT GOTTARD,TÉ NEGRO FILTRANTE
Té Mix 5 Sabores NATURE'S HEART Caja 20un,S/ 9.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Mix 5 Sabores NATURE'S HEART Caja,9.9,vivanda,NATURE'S HEART,TÉ NEGRO FILTRANTE
Té Canela y Clavo HORNIMAN´S Display 100un,S/ 11.20,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,100.0,un,Té Canela y Clavo HORNIMAN´S Display,11.2,vivanda,HORNIMAN S,TÉ NEGRO FILTRANTE
Té Canela y Clavo BELL'S Caja 100un,S/ 11.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,100.0,un,Té Canela y Clavo BELL'S Caja,11.5,vivanda,BELL'S,TÉ NEGRO FILTRANTE
Té Negro NATURE'S HEART Chai con Especias Caja 20un,S/ 11.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té Negro NATURE'S HEART Chai con Especias Caja,11.8,vivanda,NATURE'S HEART,TÉ NEGRO FILTRANTE
Té Verde MC COLIN'S Caja 25un,S/ 12.80,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,25.0,un,Té Verde MC COLIN'S Caja,12.8,vivanda,MC COLIN'S,TÉ NEGRO FILTRANTE
Té verde SCHAGREEM a Granel Caja 100g,S/ 13.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,100.0,g,Té verde SCHAGREEM a Granel Caja,13.0,vivanda,SCHAGREEN,TÉ NEGRO FILTRANTE
Té Canela y Clavo MC COLIN'S Caja 100un,S/ 13.70,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,100.0,un,Té Canela y Clavo MC COLIN'S Caja,13.7,vivanda,MC COLIN S,TÉ NEGRO FILTRANTE
Té Verde Puro WAWASANA Caja 50g,S/ 16.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,50.0,g,Té Verde Puro WAWASANA Caja,16.9,vivanda,WAWASANA,TÉ NEGRO FILTRANTE
Té Verde SUNKA Diet Caja 50un,S/ 18.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,50.0,un,Té Verde SUNKA Diet Caja,18.9,vivanda,SUNKA,TÉ NEGRO FILTRANTE
Té Verde SUNKA Caja 50un,S/ 18.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,50.0,un,Té Verde SUNKA Caja,18.9,vivanda,SUNKA,TÉ NEGRO FILTRANTE
Té Negro TWININGS Frutos Rojos Caja 10un,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,10.0,un,Té Negro TWININGS Frutos Rojos Caja,19.3,vivanda,TWININGS,TÉ NEGRO FILTRANTE
Té TWININGS Limón Jengibre Caja 10un,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,10.0,un,Té TWININGS Limón Jengibre Caja,19.3,vivanda,TWININGS,TÉ NEGRO FILTRANTE
Té Negro TWININGS English Breakfast Caja 10un,S/ 19.30,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,10.0,un,Té Negro TWININGS English Breakfast Caja,19.3,vivanda,TWININGS,TÉ NEGRO FILTRANTE
Infusión de Té Negro y Frutos Rojos Twinings Caja 10 unid,S/ 19.90,wong,TÉ NEGRO FILTRANTE,2024-12-04 20:47:05.374915,10.0,un,Infusión de Té Negro y Frutos Rojos Twinings Caja,19.9,wong,,TÉ NEGRO FILTRANTE
Aditivo de Lavado DR BECKMANN Negros Intensos Caja 8un,S/ 23.10,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,8.0,un,Aditivo de Lavado DR BECKMANN Negros Intensos Caja,23.1,vivanda,DR. BECKMANN,TÉ NEGRO FILTRANTE
Infusiones BIGELOW Té de Hierbas Caja 20un,S/ 26.10,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Infusiones BIGELOW Té de Hierbas Caja,26.1,vivanda,BIGELOW,TÉ NEGRO FILTRANTE
Té Negro Bigelow English Breakfast 18un,S/ 26.90,wong,TÉ NEGRO FILTRANTE,2024-12-04 20:47:05.374915,18.0,un,Té Negro Bigelow English Breakfast,26.9,wong,,TÉ NEGRO FILTRANTE
Té STASH Peppermint Caja 20un,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té STASH Peppermint Caja,32.5,vivanda,STASH,TÉ NEGRO FILTRANTE
Té STASH Limón Jengibre Caja 20un,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té STASH Limón Jengibre Caja,32.5,vivanda,STASH,TÉ NEGRO FILTRANTE
Té Verde STASH TEA Frambuesa y Granada Caja 18un,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,18.0,un,Té Verde STASH TEA Frambuesa y Granada Caja,32.5,vivanda,STASH,TÉ NEGRO FILTRANTE
Té STASH Hibisco de Frambuesa Salvaje Caja 20un,S/ 32.50,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,20.0,un,Té STASH Hibisco de Frambuesa Salvaje Caja,32.5,vivanda,STASH,TÉ NEGRO FILTRANTE
Té Negro LA FIDELIA Rey Eterno Caja 15un,S/ 39.90,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,15.0,un,Té Negro LA FIDELIA Rey Eterno Caja,39.9,vivanda,LA FIDELIA,TÉ NEGRO FILTRANTE
Té Negro Twinings English Breakfast 50 un,S/ 85.90,wong,TÉ NEGRO FILTRANTE,2024-12-04 20:47:05.374915,50.0,un,Té Negro Twinings English Breakfast,85.9,wong,,TÉ NEGRO FILTRANTE
Freidora de Aire BLACKLINE TXG-DT12A Negro/Gris,S/ 309.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,1.0,g,Freidora de Aire BLACKLINE T-DT12A Negro/Gris,309.0,vivanda,BLACKLINE,TÉ NEGRO FILTRANTE
Air Fryer Digital BLACKLINE 5.5L TXG-S5T2 Negro,S/ 699.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,5.5,l,Air Fryer Digital BLACKLINE  T-S5T2 Negro,699.0,vivanda,BLACKLINE,TÉ NEGRO FILTRANTE
Freidora de Aire BLACKLINE 9L Digital Doble DF-2109D Negro,S/ 799.00,vivanda,TÉ NEGRO FILTRANTE,2024-12-04 18:17:36.027024,9.0,l,Freidora de Aire BLACKLINE  Digital Doble DF-2109D Negro,799.0,vivanda,BLACKLINE,TÉ NEGRO FILTRANTE
